-5.615502223372459412e-02,3.461765497922897339e-02,-8.819010853767395020e-01,5.255058407783508301e-01,-2.589391171932220459e-01,-2.869846485555171967e-02
-5.634273588657379150e-02,3.525173291563987732e-02,-8.930653333663940430e-01,5.221910476684570312e-01,-2.529136836528778076e-01,-2.776063419878482819e-02
-5.653533712029457092e-02,3.588232770562171936e-02,-9.042297601699829102e-01,5.188097953796386719e-01,-2.468865811824798584e-01,-2.682015299797058105e-02
-5.673327669501304626e-02,3.651060909032821655e-02,-9.154120683670043945e-01,5.153559446334838867e-01,-2.408479303121566772e-01,-2.587547339498996735e-02
-5.693577602505683899e-02,3.713438659906387329e-02,-9.265764951705932617e-01,5.118411183357238770e-01,-2.348172813653945923e-01,-2.492967620491981506e-02
-5.714337155222892761e-02,3.775487840175628662e-02,-9.377410411834716797e-01,5.082592964172363281e-01,-2.287849336862564087e-01,-2.398104406893253326e-02
-5.735635012388229370e-02,3.837293386459350586e-02,-9.489234089851379395e-01,5.046039223670959473e-01,-2.227411866188049316e-01,-2.302800118923187256e-02
-5.757404118776321411e-02,3.898681327700614929e-02,-9.600884914398193359e-01,5.008864998817443848e-01,-2.167051881551742554e-01,-2.207355946302413940e-02
-5.779679119586944580e-02,3.959720581769943237e-02,-9.712530374526977539e-01,4.971011579036712646e-01,-2.106673270463943481e-01,-2.111610956490039825e-02
-5.802493914961814880e-02,4.020534455776214600e-02,-9.824357628822326660e-01,4.932411313056945801e-01,-2.046182006597518921e-01,-2.015417069196701050e-02
-5.825786665081977844e-02,4.080918431282043457e-02,-9.936007261276245117e-01,4.893185496330261230e-01,-1.985766440629959106e-01,-1.919042877852916718e-02
-5.849601700901985168e-02,4.140983149409294128e-02,-1.004765629768371582e+00,4.853271842002868652e-01,-1.925331950187683105e-01,-1.822352223098278046e-02
-5.873974785208702087e-02,4.200815409421920776e-02,-1.015948295593261719e+00,4.812599718570709229e-01,-1.864781379699707031e-01,-1.725178584456443787e-02
-5.898833274841308594e-02,4.260231927037239075e-02,-1.027113437652587891e+00,4.771294593811035156e-01,-1.804310977458953857e-01,-1.627820171415805817e-02
-5.924209579825401306e-02,4.319324344396591187e-02,-1.038278460502624512e+00,4.729292094707489014e-01,-1.743814051151275635e-01,-1.530101522803306580e-02
-5.950157344341278076e-02,4.378207027912139893e-02,-1.049461245536804199e+00,4.686517715454101562e-01,-1.683202683925628662e-01,-1.431874837726354599e-02
-5.976595729589462280e-02,4.436668381094932556e-02,-1.060626029968261719e+00,4.643108546733856201e-01,-1.622667461633682251e-01,-1.333453692495822906e-02
-6.003569066524505615e-02,4.494824633002281189e-02,-1.071791291236877441e+00,4.598986208438873291e-01,-1.562109738588333130e-01,-1.234642136842012405e-02
-6.031070277094841003e-02,4.552660509943962097e-02,-1.082956314086914062e+00,4.554152488708496094e-01,-1.501534730195999146e-01,-1.135465968400239944e-02
-6.059164926409721375e-02,4.610289260745048523e-02,-1.094139218330383301e+00,4.508532583713531494e-01,-1.440834701061248779e-01,-1.035728119313716888e-02
-6.087744981050491333e-02,4.667514190077781677e-02,-1.105304360389709473e+00,4.462264776229858398e-01,-1.380213946104049683e-01,-9.357575327157974243e-03
-6.116883456707000732e-02,4.724431782960891724e-02,-1.116469502449035645e+00,4.415276348590850830e-01,-1.319568008184432983e-01,-8.353808894753456116e-03
-6.151253357529640198e-02,4.750609397888183594e-02,-1.126893758773803711e+00,4.384903609752655029e-01,-1.267539113759994507e-01,-7.174305617809295654e-03
-6.188132613897323608e-02,4.764158278703689575e-02,-1.136995911598205566e+00,4.361017644405364990e-01,-1.219211667776107788e-01,-5.924912635236978531e-03
-6.225738674402236938e-02,4.777402058243751526e-02,-1.147097706794738770e+00,4.336587190628051758e-01,-1.171012893319129944e-01,-4.672330804169178009e-03
-6.264144182205200195e-02,4.790367186069488525e-02,-1.157214879989624023e+00,4.311569333076477051e-01,-1.122868135571479797e-01,-3.414180828258395195e-03
-6.303218007087707520e-02,4.803013801574707031e-02,-1.167315602302551270e+00,4.286042153835296631e-01,-1.074930801987648010e-01,-2.154706511646509171e-03
-6.343027949333190918e-02,4.815359786152839661e-02,-1.177415847778320312e+00,4.259960651397705078e-01,-1.027121841907501221e-01,-8.916250080801546574e-04
-6.383642554283142090e-02,4.827432706952095032e-02,-1.187531590461730957e+00,4.233281016349792480e-01,-9.793651849031448364e-02,3.769964678213000298e-04
-6.424934417009353638e-02,4.839187487959861755e-02,-1.197630882263183594e+00,4.206086397171020508e-01,-9.318185597658157349e-02,1.647428260184824467e-03
-6.402828544378280640e-02,4.794492200016975403e-02,-1.206075668334960938e+00,4.210833609104156494e-01,-8.520200103521347046e-02,2.924546133726835251e-03
-6.340124458074569702e-02,4.750655964016914368e-02,-1.213824033737182617e+00,4.215431511402130127e-01,-7.500881701707839966e-02,3.936039749532938004e-03
-6.264579296112060547e-02,4.750974476337432861e-02,-1.220602631568908691e+00,4.201909303665161133e-01,-6.331180781126022339e-02,4.536104854196310043e-03
-6.204502657055854797e-02,4.738789424300193787e-02,-1.226190805435180664e+00,4.202683568000793457e-01,-5.171575397253036499e-02,5.294926930218935013e-03
-6.144571676850318909e-02,4.726093262434005737e-02,-1.231787562370300293e+00,4.203686714172363281e-01,-4.010162129998207092e-02,6.043210159987211227e-03
-6.084959581494331360e-02,4.712921753525733948e-02,-1.237375855445861816e+00,4.204909205436706543e-01,-2.850593253970146179e-02,6.778581067919731140e-03
-6.025578081607818604e-02,4.699263721704483032e-02,-1.242963552474975586e+00,4.206360578536987305e-01,-1.691094413399696350e-02,7.502121850848197937e-03
-5.966345220804214478e-02,4.685092717409133911e-02,-1.248560428619384766e+00,4.208037853240966797e-01,-5.297999829053878784e-03,8.215043693780899048e-03
-5.907425656914710999e-02,4.670453071594238281e-02,-1.254148244857788086e+00,4.209941029548645020e-01,6.296379026025533676e-03,8.914966136217117310e-03
-5.848754197359085083e-02,4.655322805047035217e-02,-1.259736061096191406e+00,4.212067723274230957e-01,1.789008639752864838e-02,9.603196755051612854e-03
-5.790311098098754883e-02,4.639699310064315796e-02,-1.265323877334594727e+00,4.214419722557067871e-01,2.948314510285854340e-02,1.027942914515733719e-02
-5.732018500566482544e-02,4.623558744788169861e-02,-1.270920515060424805e+00,4.217002093791961670e-01,4.109380394220352173e-02,1.094501465559005737e-02
-5.680482462048530579e-02,4.606172069907188416e-02,-1.276080250740051270e+00,4.222051203250885010e-01,5.211462080478668213e-02,1.160775497555732727e-02
-5.572312697768211365e-02,4.521668329834938049e-02,-1.273101449012756348e+00,4.292252361774444580e-01,6.327212601900100708e-02,1.182131376117467880e-02
-5.422446131706237793e-02,4.403004795312881470e-02,-1.266481041908264160e+00,4.393548071384429932e-01,7.548855245113372803e-02,1.176832057535648346e-02
-5.273216962814331055e-02,4.285226389765739441e-02,-1.259867548942565918e+00,4.494568705558776855e-01,8.764509856700897217e-02,1.170278154313564301e-02
-5.124380066990852356e-02,4.168157652020454407e-02,-1.253251194953918457e+00,4.595471024513244629e-01,9.976131469011306763e-02,1.162451039999723434e-02
-4.990218579769134521e-02,4.052601382136344910e-02,-1.245914697647094727e+00,4.701420366764068604e-01,1.115231290459632874e-01,1.162353716790676117e-02
-4.921162873506546021e-02,3.939365595579147339e-02,-1.234556794166564941e+00,4.830575585365295410e-01,1.204210966825485229e-01,1.190763898193836212e-02
-4.901295900344848633e-02,3.620968386530876160e-02,-1.197955608367919922e+00,5.167502760887145996e-01,1.210205033421516418e-01,1.263277139514684677e-02
-4.880825057625770569e-02,3.256592154502868652e-02,-1.156456470489501953e+00,5.531358718872070312e-01,1.200790628790855408e-01,1.339368429034948349e-02
-4.797585308551788330e-02,2.803585678339004517e-02,-1.097341299057006836e+00,5.972034335136413574e-01,1.172552928328514099e-01,1.332187838852405548e-02
-4.706373065710067749e-02,2.329517900943756104e-02,-1.031789898872375488e+00,6.411225795745849609e-01,1.141985207796096802e-01,1.302531175315380096e-02
-4.629832133650779724e-02,1.845164597034454346e-02,-9.661406874656677246e-01,6.822693347930908203e-01,1.111118867993354797e-01,1.292342040687799454e-02
-4.567795991897583008e-02,1.351542212069034576e-02,-9.006024003028869629e-01,7.205970287322998047e-01,1.080290079116821289e-01,1.300725620239973068e-02
-4.519733786582946777e-02,8.473985828459262848e-03,-8.350724577903747559e-01,7.562530636787414551e-01,1.049706637859344482e-01,1.326839718967676163e-02
-4.485201835632324219e-02,3.313883673399686813e-03,-7.694467306137084961e-01,7.893627882003784180e-01,1.019563376903533936e-01,1.370040141046047211e-02
-4.445473477244377136e-02,-1.890666200779378414e-03,-7.062091231346130371e-01,8.193935751914978027e-01,9.973162412643432617e-02,1.426817383617162704e-02
-4.432984441518783569e-02,-6.430281791836023331e-03,-6.503708362579345703e-01,8.433303236961364746e-01,9.740994870662689209e-02,1.483724918216466904e-02
-4.439210519194602966e-02,-1.079871505498886108e-02,-5.968939065933227539e-01,8.643157482147216797e-01,9.487930685281753540e-02,1.547526568174362183e-02
-4.453923553228378296e-02,-1.525629963725805283e-02,-5.434173941612243652e-01,8.837500214576721191e-01,9.242493659257888794e-02,1.621209457516670227e-02
-4.476929455995559692e-02,-1.980432122945785522e-02,-4.899585247039794922e-01,9.016587138175964355e-01,9.006257355213165283e-02,1.704564690589904785e-02
-4.508017376065254211e-02,-2.444617450237274170e-02,-4.365094304084777832e-01,9.180749654769897461e-01,8.780666440725326538e-02,1.797408051788806915e-02
-4.546979814767837524e-02,-2.918461337685585022e-02,-3.830707371234893799e-01,9.330272674560546875e-01,8.567320555448532104e-02,1.899613253772258759e-02
-4.589749127626419067e-02,-3.396703675389289856e-02,-3.307944834232330322e-01,9.464809298515319824e-01,8.380819857120513916e-02,2.012492343783378601e-02
-4.638319462537765503e-02,-3.882981464266777039e-02,-2.788537740707397461e-01,9.585656523704528809e-01,8.213888853788375854e-02,2.134673297405242920e-02
-4.700163006782531738e-02,-4.357273504137992859e-02,-2.287528812885284424e-01,9.689702987670898438e-01,8.078111708164215088e-02,2.263246104121208191e-02
-4.849820211529731750e-02,-5.034058168530464172e-02,-1.561065316200256348e-01,9.798169136047363281e-01,7.566159963607788086e-02,2.435891889035701752e-02
-5.013015866279602051e-02,-5.734574049711227417e-02,-8.349170535802841187e-02,9.882929325103759766e-01,7.088535279035568237e-02,2.624034695327281952e-02
-5.173805356025695801e-02,-6.446045637130737305e-02,-1.279438007622957230e-02,9.945839047431945801e-01,6.700756400823593140e-02,2.825975231826305389e-02
-5.353478342294692993e-02,-7.264932990074157715e-02,6.525448709726333618e-02,9.985829591751098633e-01,6.233516708016395569e-02,3.059055469930171967e-02
-5.545733869075775146e-02,-8.112669736146926880e-02,1.432482451200485229e-01,9.999344348907470703e-01,5.828049406409263611e-02,3.311537206172943115e-02
-5.728692188858985901e-02,-8.934239298105239868e-02,2.171977609395980835e-01,9.986295104026794434e-01,5.560953915119171143e-02,3.557587787508964539e-02
-5.904878303408622742e-02,-9.735990315675735474e-02,2.864971160888671875e-01,9.957028031349182129e-01,5.411465093493461609e-02,3.815374150872230530e-02
-5.986591428518295288e-02,-1.032531484961509705e-01,3.334286212921142578e-01,9.943706393241882324e-01,5.601717904210090637e-02,4.045755788683891296e-02
-6.070681661367416382e-02,-1.092491447925567627e-01,3.804431855678558350e-01,9.920166134834289551e-01,5.829158425331115723e-02,4.285255819559097290e-02
-6.151542067527770996e-02,-1.154235824942588806e-01,4.292211234569549561e-01,9.880890250205993652e-01,6.128250434994697571e-02,4.523819312453269958e-02
-6.268716603517532349e-02,-1.216349527239799500e-01,4.775167107582092285e-01,9.830075502395629883e-01,6.348068267107009888e-02,4.770976677536964417e-02
-6.424210220575332642e-02,-1.279966384172439575e-01,5.261157751083374023e-01,9.768296480178833008e-01,6.507703661918640137e-02,5.031345039606094360e-02
-6.629015505313873291e-02,-1.347031146287918091e-01,5.763972401618957520e-01,9.694992899894714355e-01,6.621792912483215332e-02,5.314220488071441650e-02
-6.731648743152618408e-02,-1.385828703641891479e-01,6.050799489021301270e-01,9.634507894515991211e-01,6.519791483879089355e-02,5.451948940753936768e-02
-6.808903813362121582e-02,-1.417686641216278076e-01,6.284077167510986328e-01,9.576600193977355957e-01,6.366996467113494873e-02,5.554052442312240601e-02
-6.886699795722961426e-02,-1.449892818927764893e-01,6.517334580421447754e-01,9.516445994377136230e-01,6.224159523844718933e-02,5.658551678061485291e-02
-6.964977085590362549e-02,-1.482440084218978882e-01,6.750493645668029785e-01,9.454074501991271973e-01,6.091682985424995422e-02,5.765471979975700378e-02
-7.043734937906265259e-02,-1.515337377786636353e-01,6.983595490455627441e-01,9.389470219612121582e-01,5.969535559415817261e-02,5.874863639473915100e-02
-7.122959941625595093e-02,-1.548588126897811890e-01,7.216635942459106445e-01,9.322639703750610352e-01,5.858024209737777710e-02,5.986801162362098694e-02
-7.202621549367904663e-02,-1.582192778587341309e-01,7.449612617492675781e-01,9.253575205802917480e-01,5.757294967770576477e-02,6.101375073194503784e-02
-7.281473278999328613e-02,-1.615591049194335938e-01,7.679326534271240234e-01,9.182974696159362793e-01,5.667619779706001282e-02,6.215531751513481140e-02
-7.262893021106719971e-02,-1.634457111358642578e-01,7.839266657829284668e-01,9.119402170181274414e-01,5.775564536452293396e-02,6.235485151410102844e-02
-7.141827791929244995e-02,-1.603285819292068481e-01,7.707600593566894531e-01,9.131913781166076660e-01,5.989063158631324768e-02,6.011046096682548523e-02
-6.946223974227905273e-02,-1.538555473089218140e-01,7.398451566696166992e-01,9.160474538803100586e-01,6.019532680511474609e-02,5.558113381266593933e-02
-6.657318025827407837e-02,-1.446168124675750732e-01,6.943482160568237305e-01,9.191038012504577637e-01,6.031783297657966614e-02,4.911749064922332764e-02
-6.203600391745567322e-02,-1.325603127479553223e-01,6.288636326789855957e-01,9.246225953102111816e-01,6.380242854356765747e-02,4.140746593475341797e-02
-5.588136985898017883e-02,-1.178212687373161316e-01,5.428665876388549805e-01,9.311199784278869629e-01,7.216421514749526978e-02,3.248130530118942261e-02
-5.023288726806640625e-02,-9.913455694913864136e-02,4.279989898204803467e-01,9.339671730995178223e-01,7.837809622287750244e-02,2.145023271441459656e-02
-3.396746516227722168e-02,-7.621192187070846558e-02,2.643088400363922119e-01,9.301300644874572754e-01,1.086849570274353027e-01,6.835686508566141129e-03
-1.066588517278432846e-02,-5.500137805938720703e-02,7.303578406572341919e-02,9.242122769355773926e-01,1.673193126916885376e-01,-7.843488827347755432e-03
1.187781710177659988e-02,-3.787000477313995361e-02,-1.205073893070220947e-01,9.082735776901245117e-01,2.309759557247161865e-01,-2.197784744203090668e-02
3.355613350868225098e-02,-2.484762296080589294e-02,-3.143436312675476074e-01,8.810642957687377930e-01,2.985193431377410889e-01,-3.594300150871276855e-02
5.421281978487968445e-02,-1.583220623433589935e-02,-5.087017416954040527e-01,8.416348695755004883e-01,3.691549003124237061e-01,-4.997592419385910034e-02
7.367996126413345337e-02,-1.077608577907085419e-02,-7.038133144378662109e-01,7.887865900993347168e-01,4.421532750129699707e-01,-6.423970311880111694e-02
9.168894588947296143e-02,-9.680883958935737610e-03,-8.989864587783813477e-01,7.213878631591796875e-01,5.164729356765747070e-01,-7.875608652830123901e-02
1.080505326390266418e-01,-1.255017612129449844e-02,-1.094456434249877930e+00,6.378445029258728027e-01,5.914438366889953613e-01,-9.353668987751007080e-02
1.225463077425956726e-01,-1.944344304502010345e-02,-1.290460824966430664e+00,5.361978411674499512e-01,6.664193272590637207e-01,-1.085089817643165588e-01
1.348644345998764038e-01,-3.041714802384376526e-02,-1.486297011375427246e+00,4.146758913993835449e-01,7.403992414474487305e-01,-1.234299093484878540e-01
1.447309702634811401e-01,-4.559328034520149231e-02,-1.682191014289855957e+00,2.706716358661651611e-01,8.127402067184448242e-01,-1.380081027746200562e-01
1.518151164054870605e-01,-6.516131013631820679e-02,-1.878358721733093262e+00,1.009915471076965332e-01,8.827801942825317383e-01,-1.518004834651947021e-01
1.557008475065231323e-01,-8.926068991422653198e-02,-2.074067115783691406e+00,-9.727001935243606567e-02,9.495064020156860352e-01,-1.641074419021606445e-01
1.559423655271530151e-01,-1.181740835309028625e-01,-2.269495964050292969e+00,-3.284570872783660889e-01,1.012217998504638672e+00,-1.740466356277465820e-01
1.541250199079513550e-01,-1.540585309267044067e-01,-2.458192586898803711e+00,-5.758488774299621582e-01,1.062987327575683594e+00,-1.802889704704284668e-01
1.576431542634963989e-01,-1.993475854396820068e-01,-2.605066061019897461e+00,-7.394490838050842285e-01,1.069189071655273438e+00,-1.810138672590255737e-01
1.550361663103103638e-01,-2.166693508625030518e-01,-2.664765357971191406e+00,-8.042232394218444824e-01,1.041852474212646484e+00,-1.719859838485717773e-01
1.524286121129989624e-01,-2.188788205385208130e-01,-2.674480438232421875e+00,-8.011978268623352051e-01,1.023612499237060547e+00,-1.649723798036575317e-01
1.487912833690643311e-01,-2.169989347457885742e-01,-2.676358938217163086e+00,-7.946460843086242676e-01,1.008765935897827148e+00,-1.582317203283309937e-01
1.452164351940155029e-01,-2.147546410560607910e-01,-2.677190780639648438e+00,-7.883062362670898438e-01,9.948927164077758789e-01,-1.518995761871337891e-01
1.427354514598846436e-01,-2.117204666137695312e-01,-2.674821853637695312e+00,-7.851350903511047363e-01,9.839293360710144043e-01,-1.478309482336044312e-01
1.417122632265090942e-01,-2.076204270124435425e-01,-2.668307542800903320e+00,-7.862677574157714844e-01,9.767340421676635742e-01,-1.467303484678268433e-01
1.406894624233245850e-01,-2.035408616065979004e-01,-2.661798000335693359e+00,-7.874236702919006348e-01,9.695464372634887695e-01,-1.456542313098907471e-01
1.396657675504684448e-01,-1.994757652282714844e-01,-2.655285358428955078e+00,-7.886055707931518555e-01,9.623555541038513184e-01,-1.446010172367095947e-01
1.386386752128601074e-01,-1.954180896282196045e-01,-2.648753643035888672e+00,-7.898127436637878418e-01,9.551499485969543457e-01,-1.435685902833938599e-01
1.375147700309753418e-01,-1.857027858495712280e-01,-2.621706008911132812e+00,-7.595055699348449707e-01,9.439252614974975586e-01,-1.420654803514480591e-01
1.361285299062728882e-01,-1.727383732795715332e-01,-2.581672191619873047e+00,-7.106406092643737793e-01,9.296724796295166016e-01,-1.400914788246154785e-01
1.344963759183883667e-01,-1.601511985063552856e-01,-2.541505336761474609e+00,-6.632816195487976074e-01,9.148042798042297363e-01,-1.379290670156478882e-01
1.326303929090499878e-01,-1.479730159044265747e-01,-2.501342058181762695e+00,-6.175315976142883301e-01,8.993819952011108398e-01,-1.356040686368942261e-01
1.306238919496536255e-01,-1.364553272724151611e-01,-2.461901903152465820e+00,-5.739440321922302246e-01,8.836972713470458984e-01,-1.332064419984817505e-01
1.289585530757904053e-01,-1.269336640834808350e-01,-2.427074432373046875e+00,-5.356475710868835449e-01,8.693536520004272461e-01,-1.311454921960830688e-01
1.271338760852813721e-01,-1.176908388733863831e-01,-2.392267942428588867e+00,-4.984817504882812500e-01,8.546608686447143555e-01,-1.289972811937332153e-01
1.251504868268966675e-01,-1.087071225047111511e-01,-2.357430219650268555e+00,-4.623570144176483154e-01,8.396041393280029297e-01,-1.267673522233963013e-01
1.230089664459228516e-01,-9.996473044157028198e-02,-2.322508096694946289e+00,-4.271900653839111328e-01,8.241677880287170410e-01,-1.244615614414215088e-01
1.207192614674568176e-01,-9.148646146059036255e-02,-2.287611484527587891e+00,-3.930644392967224121e-01,8.084080219268798828e-01,-1.220954358577728271e-01
1.182822510600090027e-01,-8.325489610433578491e-02,-2.252690792083740234e+00,-3.598995804786682129e-01,7.923095226287841797e-01,-1.196734830737113953e-01
1.157009601593017578e-01,-7.526567578315734863e-02,-2.217747211456298828e+00,-3.276689648628234863e-01,7.758790850639343262e-01,-1.172033920884132385e-01
1.129739880561828613e-01,-6.750313937664031982e-02,-2.182724475860595703e+00,-2.962978482246398926e-01,7.590981125831604004e-01,-1.146878302097320557e-01
1.101136133074760437e-01,-5.998826399445533752e-02,-2.147738933563232422e+00,-2.658648490905761719e-01,7.420275211334228516e-01,-1.121421828866004944e-01
1.071179807186126709e-01,-5.270517617464065552e-02,-2.112735271453857422e+00,-2.362940907478332520e-01,7.246479988098144531e-01,-1.095683127641677856e-01
1.039853096008300781e-01,-4.563923552632331848e-02,-2.077659606933593750e+00,-2.075189054012298584e-01,7.069386839866638184e-01,-1.069683879613876343e-01
1.007282137870788574e-01,-3.880996257066726685e-02,-2.042624711990356445e+00,-1.796083152294158936e-01,6.889628171920776367e-01,-1.043562665581703186e-01
9.734461456537246704e-02,-3.220270946621894836e-02,-2.007576942443847656e+00,-1.524954885244369507e-01,6.706999540328979492e-01,-1.017332524061203003e-01
9.383137524127960205e-02,-2.580481767654418945e-02,-1.972462296485900879e+00,-1.261186450719833374e-01,6.521272063255310059e-01,-9.910017997026443481e-02
9.020211547613143921e-02,-1.963327080011367798e-02,-1.937392830848693848e+00,-1.005403995513916016e-01,6.333094835281372070e-01,-9.647027403116226196e-02
8.645379543304443359e-02,-1.367542427033185959e-02,-1.902315020561218262e+00,-7.570015639066696167e-02,6.142253875732421875e-01,-9.384390711784362793e-02
8.258278667926788330e-02,-7.919775322079658508e-03,-1.867174506187438965e+00,-5.154078081250190735e-02,5.948505401611328125e-01,-9.122125804424285889e-02
7.860314846038818359e-02,-2.381702186539769173e-03,-1.832083702087402344e+00,-2.812043949961662292e-02,5.752515792846679688e-01,-8.861435204744338989e-02
7.451143115758895874e-02,2.950183348730206490e-03,-1.796989202499389648e+00,-5.383071489632129669e-03,5.554056763648986816e-01,-8.602327108383178711e-02
7.030265778303146362e-02,8.086344227194786072e-03,-1.761835098266601562e+00,1.672476530075073242e-02,5.352858304977416992e-01,-8.344719558954238892e-02
6.599247455596923828e-02,1.301247626543045044e-02,-1.726735353469848633e+00,3.814779594540596008e-02,5.149630308151245117e-01,-8.089777827262878418e-02
6.157637014985084534e-02,1.773907430469989777e-02,-1.691635370254516602e+00,5.893959105014801025e-02,4.944112002849578857e-01,-7.837432622909545898e-02
5.704860389232635498e-02,2.227534912526607513e-02,-1.656479597091674805e+00,7.914683967828750610e-02,4.736026227474212646e-01,-7.587570697069168091e-02
5.242579057812690735e-02,2.660851366817951202e-02,-1.621382117271423340e+00,9.872160106897354126e-02,4.526101648807525635e-01,-7.341273874044418335e-02
4.770228639245033264e-02,3.074796870350837708e-02,-1.586287140846252441e+00,1.177113056182861328e-01,4.314056038856506348e-01,-7.098394632339477539e-02
4.287232086062431335e-02,3.470145165920257568e-02,-1.551141023635864258e+00,1.361595392227172852e-01,4.099609255790710449e-01,-6.858839094638824463e-02
3.795286640524864197e-02,3.845809027552604675e-02,-1.516055941581726074e+00,1.540223360061645508e-01,3.883498013019561768e-01,-6.623585522174835205e-02
3.293780982494354248e-02,4.202589020133018494e-02,-1.480976939201354980e+00,1.713436990976333618e-01,3.665439188480377197e-01,-6.392467767000198364e-02
2.782891131937503815e-02,4.540636762976646423e-02,-1.445906281471252441e+00,1.881365627050399780e-01,3.445486724376678467e-01,-6.165700033307075500e-02
2.261920645833015442e-02,4.860593751072883606e-02,-1.410787224769592285e+00,2.044405937194824219e-01,3.223335146903991699e-01,-5.943137034773826599e-02
1.732682250440120697e-02,5.161562189459800720e-02,-1.375734448432922363e+00,2.202165871858596802e-01,2.999743819236755371e-01,-5.725653469562530518e-02
1.194481644779443741e-02,5.444198846817016602e-02,-1.340691566467285156e+00,2.355038672685623169e-01,2.774413228034973145e-01,-5.513070151209831238e-02
6.466198712587356567e-03,5.709026008844375610e-02,-1.305605649948120117e+00,2.503378689289093018e-01,2.547040283679962158e-01,-5.305239930748939514e-02
9.093576227314770222e-04,5.955306813120841980e-02,-1.270587444305419922e+00,2.646836042404174805e-01,2.318381667137145996e-01,-5.102955549955368042e-02
